"","user_id","month","postcovid","trumpid","hoaxid","climateid","tweets","meandist","maxdist","state"
"11921",308750054,"2019-09-01",TRUE,0,0,0,8,5737165.6926874,13206804.0358216,"California"
"11922",308750054,"2019-10-01",TRUE,0,0,0,8,5754264.89252253,13218406.0154905,"California"
"11923",308750054,"2019-11-01",TRUE,0,0,0,20,4253967.40620145,17498484.5225271,"California"
"11924",308750054,"2019-12-01",TRUE,0,0,0,19,5434916.60154476,14018318.2001574,"California"
"11925",308750054,"2020-01-01",TRUE,0,0,0,10,4543915.42504586,12827493.0915817,"California"
"11926",308750054,"2020-02-01",TRUE,0,0,0,8,3345502.22595448,13155498.0716288,"California"
"11927",308750054,"2020-03-01",TRUE,0,0,0,9,3982856.55833422,17636447.1528706,"California"
"11928",308750054,"2020-04-01",FALSE,0,0,0,5,3871023.41161264,12763942.7116658,"California"
"11929",308750054,"2020-04-01",TRUE,0,0,0,7,3871023.41161264,12763942.7116658,"California"
"11930",308750054,"2020-05-01",FALSE,0,0,0,9,5719.51685438025,23665.5611945076,"California"
"11931",308750054,"2020-06-01",FALSE,0,0,0,10,6040.69842397791,29152.2991240629,"California"
"11932",308750054,"2020-07-01",FALSE,0,0,0,7,7201008.36559656,16676204.076607,"California"
"11933",308752070,"2019-01-01",TRUE,0,0,0,4,0,0,NA
"11934",308752070,"2019-03-01",TRUE,0,0,0,2,2980.32515693227,2980.32515693227,NA
"11935",308752070,"2019-05-01",TRUE,0,0,0,2,3609.49894495967,3609.49894495967,NA
"11936",308752070,"2019-09-01",TRUE,0,0,0,2,6763.3966547813,6763.3966547813,NA
"11937",308752070,"2020-02-01",TRUE,0,0,0,2,259390.068606882,259390.068606882,NA
"11938",308752070,"2020-03-01",TRUE,0,0,0,2,6771.04683659386,6771.04683659386,NA
"11939",308903868,"2019-05-01",TRUE,0,0,0,9,5268.88904013615,17678.2175148895,NA
"11940",309840949,"2018-05-01",TRUE,0,0,0,2,20648.6127010682,20648.6127010682,NA
"11941",309931344,"2019-10-01",TRUE,0,0,0,2,4.88259405438031,4.88259405438031,NA
"11942",310078736,"2019-08-01",TRUE,0,0,0,6,62728.729980732,118716.066280086,"New York"
"11943",310078736,"2019-09-01",TRUE,0,0,0,22,947728.286156995,2019018.390319,"New York"
"11944",310078736,"2019-10-01",TRUE,0,0,0,3,1147636.69356453,1721455.04034679,"New York"
"11945",310453253,"2020-06-01",FALSE,0,0,0,4,15538.4250726825,31021.4974720767,NA
"11946",311299788,"2017-08-01",TRUE,0,0,0,8,216364.9817335,515990.708654919,NA
"11947",311299788,"2017-09-01",TRUE,0,0,0,2,5133.56552534839,5133.56552534839,NA
"11948",311299788,"2017-10-01",TRUE,0,0,0,7,32495.8118306693,58069.2558494804,NA
"11949",311299788,"2017-11-01",TRUE,0,0,0,2,0,0,NA
"11950",311299788,"2017-12-01",TRUE,0,0,0,4,320905.230782782,640760.851148716,NA
"11951",311299788,"2018-02-01",TRUE,0,0,0,3,764918.908404657,1056594.96367281,NA
"11952",311299788,"2018-03-01",TRUE,0,0,0,6,522081.134164315,870006.577736647,NA
"11953",311299788,"2018-04-01",TRUE,0,0,0,2,5911.49028001653,5911.49028001653,NA
"11954",311299788,"2018-09-01",TRUE,0,0,0,2,8927.94262735222,8927.94262735222,NA
"11955",311299788,"2018-10-01",TRUE,0,0,0,3,5822.49230908339,8733.73846362509,NA
"11956",311299788,"2018-11-01",TRUE,0,0,0,2,9191.07489890043,9191.07489890043,NA
"11957",311299788,"2018-12-01",TRUE,0,0,0,2,422696.758711573,422696.758711573,NA
"11958",311299788,"2019-01-01",TRUE,0,0,0,3,3982.73558267767,5410.68442548944,NA
"11959",311299788,"2019-04-01",TRUE,0,0,0,6,461006.110241402,880955.734294788,NA
"11960",311299788,"2019-05-01",TRUE,0,0,0,4,264380.033115443,521154.000369195,NA
"11961",311299788,"2019-09-01",TRUE,0,0,0,2,4331.5567443035,4331.5567443035,NA
"11962",311299788,"2019-12-01",TRUE,0,0,0,11,42178.1550484548,73835.3189160505,NA
"11963",311299788,"2020-01-01",TRUE,0,0,0,2,30455.0112939269,30455.0112939269,NA
"11964",311299788,"2020-02-01",TRUE,0,0,0,12,1692149.0245113,4144731.81118441,NA
"11965",311299788,"2020-03-01",TRUE,0,0,0,7,3315699.24567503,5785748.37847318,NA
"11966",311299788,"2020-04-01",FALSE,0,0,0,10,245879.714182718,732527.741512818,NA
"11967",311299788,"2020-04-01",TRUE,0,0,0,4,245879.714182718,732527.741512818,NA
"11968",311299788,"2020-05-01",FALSE,0,0,0,4,869737.557413361,1403651.69876478,NA
"11969",311299788,"2020-09-01",FALSE,0,0,0,3,41580.5163932238,57982.959474508,NA
"11970",311695972,"2018-02-01",TRUE,0,0,0,2,5692.10891095207,5692.10891095207,"Texas"
"11971",311735544,"2019-04-01",TRUE,0,0,0,3,0,0,"California"
"11972",311735544,"2020-03-01",TRUE,0,0,0,4,0,0,"California"
"11973",311987184,"2017-05-01",TRUE,0,0,0,2,2011113.61562571,2011113.61562571,NA
"11974",312036663,"2019-05-01",TRUE,0,0,0,4,6968.75053856427,12862.9600300471,NA
"11975",312036663,"2019-06-01",TRUE,0,0,0,2,9457.14884954402,9457.14884954402,NA
"11976",312036663,"2019-07-01",TRUE,0,0,0,2,1161.41347427655,1161.41347427655,NA
"11977",312036663,"2019-08-01",TRUE,0,0,0,2,334.829660515846,334.829660515846,NA
"11978",312515089,"2019-06-01",TRUE,0,0,0,7,2281.21681796774,4330.81567879287,NA
"11979",312515089,"2019-07-01",TRUE,0,0,0,7,416524.803925066,722329.288227933,NA
"11980",312515089,"2019-08-01",TRUE,0,0,0,10,42281.3116655558,119756.379521358,NA
"11981",312515089,"2019-09-01",TRUE,0,0,0,10,3345.89855434003,11424.4944542701,NA
"11982",312515089,"2019-10-01",TRUE,0,0,0,8,873652.088295906,1778687.51098886,NA
"11983",312515089,"2019-11-01",TRUE,0,0,0,7,351723.688232367,717916.546404672,NA
"11984",312515089,"2019-12-01",TRUE,0,0,0,2,192.838735096347,192.838735096347,NA
"11985",312515089,"2020-01-01",TRUE,0,0,0,6,399634.652052504,759396.289699445,NA
"11986",312515089,"2020-02-01",TRUE,0,0,0,4,367091.074709164,708099.945073624,NA
"11987",312515089,"2020-03-01",TRUE,0,0,0,3,19745.8729194228,29586.4457073724,NA
"11988",312515089,"2020-06-01",FALSE,0,0,0,2,14512.6250262038,14512.6250262038,NA
"11989",312546352,"2017-01-01",TRUE,1,0,0,3,49.4341322077611,74.1511983116417,NA
"11990",312546352,"2017-02-01",TRUE,1,0,0,2,65.5294475178133,65.5294475178133,NA
"11991",312546352,"2017-04-01",TRUE,1,0,0,2,826.126954321821,826.126954321821,NA
"11992",312546352,"2017-07-01",TRUE,1,0,0,4,60.1278412816823,102.919209916247,NA
"11993",312546352,"2017-10-01",TRUE,1,0,0,2,105.701840989067,105.701840989067,NA
"11994",312546352,"2017-12-01",TRUE,1,0,0,5,165.265691477156,347.950410045153,NA
"11995",312546352,"2020-06-01",FALSE,1,0,0,2,342398.144450591,342398.144450591,NA
"11996",313150322,"2020-02-01",TRUE,0,0,0,2,1761570.10633202,1761570.10633202,"California"
"11997",313150322,"2020-03-01",TRUE,0,0,0,5,5683874.73523856,13326313.8690858,"California"
"11998",313150322,"2020-04-01",FALSE,0,0,0,2,2099152.83237068,2099152.83237068,"California"
"11999",313150322,"2020-05-01",FALSE,0,0,0,10,2177768.74936632,5186007.96751762,"California"
"12000",313150322,"2020-06-01",FALSE,0,0,0,7,943796.221335476,1765495.54539181,"California"
"12001",313150322,"2020-07-01",FALSE,0,0,0,3,1416094.08141637,2117192.70719455,"California"
"12002",313196934,"2018-05-01",TRUE,0,0,0,2,0,0,NA
"12003",313389930,"2018-09-01",TRUE,0,0,0,2,0,0,"New York"
"12004",313795171,"2017-01-01",TRUE,0,0,0,2,2089.98318856793,2089.98318856793,NA
"12005",313795171,"2017-03-01",TRUE,0,0,0,2,1514.72432529979,1514.72432529979,NA
"12006",313795171,"2017-07-01",TRUE,0,0,0,2,13927.0491401764,13927.0491401764,NA
"12007",314110316,"2020-06-01",FALSE,0,0,0,3,0,0,NA
"12008",314110316,"2020-07-01",FALSE,0,0,0,2,612.16610631354,612.16610631354,NA
"12009",314110316,"2020-09-01",FALSE,0,0,0,2,0,0,NA
"12010",314940911,"2017-10-01",TRUE,0,0,0,2,425277.984451492,425277.984451492,"Texas"
"12011",314940911,"2017-11-01",TRUE,0,0,0,6,8395.66426510967,17466.2672413942,"Texas"
"12012",314940911,"2017-12-01",TRUE,0,0,0,2,43976.4322205361,43976.4322205361,"Texas"
"12013",314940911,"2018-01-01",TRUE,0,0,0,4,24379.8296107765,36141.9994798806,"Texas"
"12014",314940911,"2018-02-01",TRUE,0,0,0,18,611165.073024673,1542866.08742066,"Texas"
"12015",314940911,"2018-03-01",TRUE,0,0,0,4,181917.787761266,359340.231843379,"Texas"
"12016",314940911,"2018-04-01",TRUE,0,0,0,6,0,0,"Texas"
"12017",314940911,"2018-05-01",TRUE,0,0,0,7,667833.642856176,1401644.59435552,"Texas"
"12018",314940911,"2018-08-01",TRUE,0,0,0,6,2858.96953464797,8576.90860394391,"Texas"
"12019",314940911,"2018-11-01",TRUE,0,0,0,4,25739.9512537683,37918.8083500786,"Texas"
"12020",314940911,"2018-12-01",TRUE,0,0,0,7,374099.875539158,1302060.07492275,"Texas"
"12021",314940911,"2019-02-01",TRUE,0,0,0,4,316.712881149039,633.425762298079,"Texas"
"12022",314940911,"2019-12-01",TRUE,0,0,0,4,1087625.41939261,2175250.83878522,"Texas"
"12023",314940911,"2020-02-01",TRUE,0,0,0,2,0,0,"Texas"
"12024",315360540,"2017-01-01",TRUE,0,0,0,13,734668.637681643,1416708.66276902,NA
"12025",315360540,"2017-02-01",TRUE,0,0,0,5,574965.125503376,1425792.75780121,NA
"12026",315360540,"2017-03-01",TRUE,0,0,0,4,11988.5986817667,19861.9929855887,NA
"12027",315360540,"2017-04-01",TRUE,0,0,0,7,208062.868326667,432222.803065785,NA
"12028",315360540,"2017-05-01",TRUE,0,0,0,6,12319.8074002127,25756.3258746916,NA
"12029",315360540,"2017-06-01",TRUE,0,0,0,5,19782.0165827309,43164.1087539881,NA
"12030",315360540,"2017-07-01",TRUE,0,0,0,3,16527.0479623106,24582.4171669748,NA
"12031",315360540,"2017-09-01",TRUE,0,0,0,3,16578.3174976588,24221.0458571141,NA
"12032",315360540,"2017-10-01",TRUE,0,0,0,3,23749.3494664358,35476.4400699217,NA
"12033",315360540,"2017-11-01",TRUE,0,0,0,6,70803.2581267441,125827.118944255,NA
"12034",315360540,"2017-12-01",TRUE,0,0,0,7,40770.4494354935,119573.881961399,NA
"12035",315360540,"2018-01-01",TRUE,0,0,0,5,14384.0355285149,25787.8544581731,NA
"12036",315360540,"2018-03-01",TRUE,0,0,0,3,33693.4656684119,45406.9397113718,NA
"12037",315360540,"2018-04-01",TRUE,0,0,0,4,718459.497841986,1423792.08286238,NA
"12038",315360540,"2018-05-01",TRUE,0,0,0,3,669694.248540366,1002114.74489065,NA
"12039",315360540,"2018-09-01",TRUE,0,0,0,2,1038.65266826885,1038.65266826885,NA
"12040",315360540,"2018-10-01",TRUE,0,0,0,2,0,0,NA
"12041",315360540,"2018-12-01",TRUE,0,0,0,2,50132.5027953719,50132.5027953719,NA
"12042",315360540,"2019-04-01",TRUE,0,0,0,3,4471.50686478767,5846.70826201516,NA
"12043",315360540,"2019-05-01",TRUE,0,0,0,4,39356.2371990881,74077.7096730222,NA
"12044",315360540,"2019-07-01",TRUE,0,0,0,2,43625.1877606418,43625.1877606418,NA
"12045",315360540,"2019-08-01",TRUE,0,0,0,2,1511.76215290063,1511.76215290063,NA
"12046",315360540,"2019-09-01",TRUE,0,0,0,2,13785.071753803,13785.071753803,NA
"12047",315360540,"2019-10-01",TRUE,0,0,0,2,0,0,NA
"12048",315360540,"2019-12-01",TRUE,0,0,0,2,55634.1924068865,55634.1924068865,NA
"12049",315360540,"2020-01-01",TRUE,0,0,0,3,35063.6490654254,49975.5417967564,NA
"12050",315926064,"2017-11-01",TRUE,0,0,0,2,0,0,NA
"12051",316085740,"2017-11-01",TRUE,0,0,0,2,82077.6298913281,82077.6298913281,"Texas"
"12052",316254932,"2017-01-01",TRUE,0,0,0,6,120452.212481024,350552.822128089,"New York"
"12053",316254932,"2017-02-01",TRUE,0,0,0,2,1351.28938316214,1351.28938316214,"New York"
"12054",316254932,"2017-03-01",TRUE,0,0,0,2,1026.07459358304,1026.07459358304,"New York"
"12055",316254932,"2017-04-01",TRUE,0,0,0,4,3052.29194394327,5593.52249534434,"New York"
"12056",316254932,"2017-08-01",TRUE,0,0,0,2,3323723.15093159,3323723.15093159,"New York"
"12057",316254932,"2017-09-01",TRUE,0,0,0,2,503316.243320308,503316.243320308,"New York"
"12058",316254932,"2017-10-01",TRUE,0,0,0,4,4568.56591368738,8248.27209942004,"New York"
"12059",316254932,"2017-11-01",TRUE,0,0,0,5,0,0,"New York"
"12060",316254932,"2018-01-01",TRUE,0,0,0,4,1922.10975573228,3661.14835997699,"New York"
"12061",316254932,"2018-03-01",TRUE,0,0,0,2,2397.24572449234,2397.24572449234,"New York"
"12062",316254932,"2018-04-01",TRUE,0,0,0,2,0,0,"New York"
"12063",316254932,"2018-05-01",TRUE,0,0,0,3,0,0,"New York"
"12064",316254932,"2018-06-01",TRUE,0,0,0,3,365956.723388599,548388.586360799,"New York"
"12065",316254932,"2018-07-01",TRUE,0,0,0,3,16043.5581008928,24065.3371513392,"New York"
"12066",316668494,"2019-07-01",TRUE,0,0,0,3,875538.039971034,1310939.49071856,NA
"12067",316741130,"2018-09-01",TRUE,0,0,0,11,224292.946263863,1228619.61503032,NA
"12068",316741130,"2018-10-01",TRUE,0,0,0,27,367259.955608352,3796132.55061072,NA
"12069",316741130,"2018-11-01",TRUE,0,0,0,24,659281.011791869,7402381.33418339,NA
"12070",316741130,"2020-06-01",FALSE,0,0,0,6,1791.55516964456,5012.79940088721,NA
"12071",316741130,"2020-07-01",FALSE,0,0,0,25,1699.16782552315,7132.50625969881,NA
"12072",317323666,"2018-02-01",TRUE,0,0,0,2,0,0,"Tennessee"
"12073",317323666,"2018-10-01",TRUE,0,0,0,3,58.5659335499038,87.8489003248556,"Tennessee"
"12074",317420552,"2019-03-01",TRUE,0,0,0,4,213.84804640094,320.77206960141,NA
"12075",317420552,"2019-05-01",TRUE,0,0,0,4,175991.751692567,335739.953551592,NA
"12076",317420552,"2019-06-01",TRUE,0,0,0,4,227093.853813926,338944.685074126,NA
"12077",317420552,"2019-08-01",TRUE,0,0,0,4,509067.202663568,996670.74292077,NA
"12078",317420552,"2020-03-01",TRUE,0,0,0,3,223582.132251435,335373.198377153,NA
"12079",317420552,"2020-05-01",FALSE,0,0,0,2,334060.884419385,334060.884419385,NA
"12080",317420552,"2020-09-01",FALSE,0,0,0,4,9552.51070231478,19105.0214046296,NA
"12081",318215196,"2018-10-01",TRUE,0,0,0,2,2905367.66172434,2905367.66172434,"Indiana"
"12082",318215196,"2019-04-01",TRUE,0,0,0,2,35832.5477684613,35832.5477684613,"Indiana"
"12083",318762938,"2020-02-01",TRUE,0,0,0,3,63523.0680794889,95284.6021192334,"Colorado"
"12084",318762938,"2020-03-01",TRUE,0,0,0,2,98348.7923455854,98348.7923455854,"Colorado"
"12085",318762938,"2020-04-01",FALSE,0,0,0,3,37148.2024766397,63019.8079427528,"Colorado"
"12086",318762938,"2020-04-01",TRUE,0,0,0,2,37148.2024766397,63019.8079427528,"Colorado"
"12087",319073071,"2017-09-01",TRUE,0,0,0,15,138028.284785505,558590.196015019,"Ohio"
"12088",319073071,"2017-10-01",TRUE,0,0,0,17,177335.911073679,483387.936365262,"Ohio"
"12089",319073071,"2017-11-01",TRUE,0,0,0,14,377466.50155365,1310608.08311368,"Ohio"
"12090",319073071,"2017-12-01",TRUE,0,0,0,11,690287.031166808,1300045.90281117,"Ohio"
"12091",319073071,"2018-01-01",TRUE,0,0,0,7,147251.087279316,347677.533743871,"Ohio"
"12092",319073071,"2018-02-01",TRUE,0,0,0,2,307686.24590228,307686.24590228,"Ohio"
"12093",319073071,"2018-03-01",TRUE,0,0,0,5,82299.3641493619,195445.591089186,"Ohio"
"12094",319073071,"2018-04-01",TRUE,0,0,0,10,623457.314368704,1312661.44832999,"Ohio"
"12095",319073071,"2018-05-01",TRUE,0,0,0,6,13438.5724458197,23922.4284105323,"Ohio"
"12096",319073071,"2018-06-01",TRUE,0,0,0,2,3645.10584061534,3645.10584061534,"Ohio"
"12097",319073071,"2018-07-01",TRUE,0,0,0,6,487439.761923123,1334851.15162036,"Ohio"
"12098",319073071,"2018-08-01",TRUE,0,0,0,9,782874.214521329,1634995.24923951,"Ohio"
"12099",319073071,"2018-09-01",TRUE,0,0,0,8,445099.965136732,1551782.2842125,"Ohio"
"12100",319073071,"2018-10-01",TRUE,0,0,0,7,120357.729901987,347453.738522553,"Ohio"
"12101",319073071,"2018-11-01",TRUE,0,0,0,12,160989.857250204,465032.819170368,"Ohio"
"12102",319073071,"2018-12-01",TRUE,0,0,0,9,292059.294795488,763653.721367312,"Ohio"
"12103",319073071,"2019-01-01",TRUE,0,0,0,7,156710.134752585,331851.000151671,"Ohio"
"12104",319073071,"2019-02-01",TRUE,0,0,0,10,88525.7082565889,262158.582094562,"Ohio"
"12105",319073071,"2019-03-01",TRUE,0,0,0,6,484023.480555957,1309521.35665857,"Ohio"
"12106",319073071,"2019-04-01",TRUE,0,0,0,9,544237.912284712,1310155.12275601,"Ohio"
"12107",319073071,"2019-05-01",TRUE,0,0,0,5,320714.56667267,589985.408932968,"Ohio"
"12108",319073071,"2019-06-01",TRUE,0,0,0,10,595643.518571594,1700834.88209615,"Ohio"
"12109",319073071,"2019-07-01",TRUE,0,0,0,13,4093816.02245968,7649472.13457717,"Ohio"
"12110",319073071,"2019-08-01",TRUE,0,0,0,10,1640408.71274055,7403853.93857609,"Ohio"
"12111",319073071,"2019-09-01",TRUE,0,0,0,11,286519.789684561,650422.138004082,"Ohio"
"12112",319073071,"2019-10-01",TRUE,0,0,0,10,105364.429138034,198445.130297748,"Ohio"
"12113",319073071,"2019-11-01",TRUE,0,0,0,8,392342.837755119,777741.748522853,"Ohio"
"12114",319073071,"2019-12-01",TRUE,0,0,0,7,220124.768292233,573067.87325311,"Ohio"
"12115",319073071,"2020-01-01",TRUE,0,0,0,2,1275.26123537953,1275.26123537953,"Ohio"
"12116",319073071,"2020-02-01",TRUE,0,0,0,7,312138.530350421,862169.500733553,"Ohio"
"12117",319073071,"2020-03-01",TRUE,0,0,0,6,498536.044503541,841066.923829264,"Ohio"
"12118",319073071,"2020-04-01",TRUE,0,0,0,2,5903.75031955942,5903.75031955942,"Ohio"
"12119",319073071,"2020-05-01",FALSE,0,0,0,3,559180.832177249,838107.541051981,"Ohio"
"12120",319073071,"2020-06-01",FALSE,0,0,0,4,378363.770680412,671081.926573458,"Ohio"
"12121",319073071,"2020-07-01",FALSE,0,0,0,5,323442.416387238,547507.184910275,"Ohio"
"12122",319073071,"2020-08-01",FALSE,0,0,0,5,657527.349529149,1456789.30785731,"Ohio"
"12123",319791010,"2017-07-01",TRUE,0,0,0,11,5065339.68500527,11845768.3451186,"Washington"
"12124",319791010,"2017-08-01",TRUE,0,0,0,3,90043.5239014786,134778.170880154,"Washington"
"12125",319791010,"2017-10-01",TRUE,0,0,0,7,88803.4874379358,179873.831074466,"Washington"
"12126",319791010,"2017-11-01",TRUE,0,0,0,4,18282.6927882909,35787.4389550317,"Washington"
"12127",319791010,"2017-12-01",TRUE,0,0,0,2,4312477.00156604,4312477.00156604,"Washington"
"12128",319791010,"2018-01-01",TRUE,0,0,0,2,9933.12072549851,9933.12072549851,"Washington"
"12129",319791010,"2018-04-01",TRUE,0,0,0,18,1797335.40914237,8175421.40049284,"Washington"
"12130",319791010,"2018-05-01",TRUE,0,0,0,11,3897464.19781219,7655322.03387414,"Washington"
"12131",319791010,"2018-06-01",TRUE,0,0,0,8,93218.8689420366,158418.979534377,"Washington"
"12132",319791010,"2018-07-01",TRUE,0,0,0,4,7178301.17298008,14354925.8553787,"Washington"
"12133",319791010,"2018-08-01",TRUE,0,0,0,2,4274955.59741739,4274955.59741739,"Washington"
"12134",319791010,"2018-09-01",TRUE,0,0,0,17,3673504.77392045,13889522.3404572,"Washington"
"12135",319791010,"2018-10-01",TRUE,0,0,0,2,596615.078393032,596615.078393032,"Washington"
"12136",319791010,"2018-11-01",TRUE,0,0,0,12,185367.319969319,480616.644247578,"Washington"
"12137",319791010,"2018-12-01",TRUE,0,0,0,6,1397305.63120229,4168493.1667558,"Washington"
"12138",319791010,"2019-01-01",TRUE,0,0,0,6,3969322.72104864,7439719.00393709,"Washington"
"12139",319791010,"2019-02-01",TRUE,0,0,0,5,464524.731141539,1110545.52810757,"Washington"
"12140",319791010,"2019-03-01",TRUE,0,0,0,2,23859.004928598,23859.004928598,"Washington"
"12141",319791010,"2019-04-01",TRUE,0,0,0,5,7437664.71975671,12371542.8073718,"Washington"
"12142",319791010,"2019-05-01",TRUE,0,0,0,16,172185.028633276,369423.108970299,"Washington"
"12143",319791010,"2019-06-01",TRUE,0,0,0,8,3289998.32992018,7665886.55374046,"Washington"
"12144",319791010,"2019-07-01",TRUE,0,0,0,23,1433001.11851321,7786405.78497429,"Washington"
"12145",319791010,"2019-08-01",TRUE,0,0,0,6,252896.898822938,478757.874864316,"Washington"
"12146",319791010,"2019-11-01",TRUE,0,0,0,2,257736.339067597,257736.339067597,"Washington"
"12147",319791010,"2019-12-01",TRUE,0,0,0,5,1816704.00132819,4356195.87806035,"Washington"
"12148",319791010,"2020-01-01",TRUE,0,0,0,6,2355603.50759253,4356181.10968166,"Washington"
"12149",319791010,"2020-02-01",TRUE,0,0,0,4,6660.81782156705,11542.1772664533,"Washington"
"12150",319791010,"2020-06-01",FALSE,0,0,0,2,0,0,"Washington"
"12151",319854415,"2018-05-01",TRUE,0,0,0,2,1896612.1169196,1896612.1169196,"California"
"12152",319868007,"2019-06-01",TRUE,0,0,0,2,59.782332334966,59.782332334966,"New Jersey"
"12153",319868007,"2020-01-01",TRUE,0,0,0,2,61174.3648823312,61174.3648823312,"New Jersey"
"12154",320452342,"2020-01-01",TRUE,0,0,0,7,0,0,NA
"12155",320452342,"2020-02-01",TRUE,0,0,0,6,1662.41752862708,4987.25258588124,NA
"12156",320589014,"2019-11-01",TRUE,0,0,0,5,1499130.24619225,2498304.43740179,"Florida"
"12157",320589014,"2019-12-01",TRUE,0,0,0,14,486339.223890285,3031595.4181244,"Florida"
"12158",320589014,"2020-01-01",TRUE,0,0,0,9,12402.6484011379,55811.9178051208,"Florida"
"12159",321276305,"2017-10-01",TRUE,0,0,0,2,0,0,NA
"12160",321276305,"2017-11-01",TRUE,0,0,0,2,0,0,NA
"12161",321276305,"2017-12-01",TRUE,0,0,0,3,275485.597011904,413176.443848587,NA
"12162",321276305,"2018-02-01",TRUE,0,0,0,5,0,0,NA
"12163",321276305,"2018-03-01",TRUE,0,0,0,6,58970.3015429813,117093.075932818,NA
"12164",321276305,"2018-05-01",TRUE,0,0,0,7,0,0,NA
"12165",321276305,"2018-08-01",TRUE,0,0,0,4,26868.1715151278,53736.3430302556,NA
"12166",321276305,"2018-12-01",TRUE,0,0,0,4,30698.4877288665,46725.4983362211,NA
"12167",321522227,"2017-01-01",TRUE,0,0,0,16,21043.5887044956,103026.094783938,NA
"12168",321522227,"2017-02-01",TRUE,0,0,0,42,313258.281926821,711018.145977347,NA
"12169",321522227,"2017-03-01",TRUE,0,0,0,31,12536.912043532,31721.5400201918,NA
"12170",321522227,"2017-04-01",TRUE,0,0,0,31,11525.3173990895,27437.0481414175,NA
"12171",321522227,"2017-05-01",TRUE,0,0,0,22,13400.2253750579,45523.3397897457,NA
"12172",321522227,"2017-06-01",TRUE,0,0,0,25,13387.8735446634,41498.8049803545,NA
"12173",321522227,"2017-07-01",TRUE,0,0,0,5,13083.2835004808,22953.9001887172,NA
"12174",321522227,"2017-08-01",TRUE,0,0,0,7,12002.0031682831,24894.2764057308,NA
"12175",321522227,"2018-06-01",TRUE,0,0,0,9,144615.78309934,610608.769461489,NA
"12176",321522227,"2018-07-01",TRUE,0,0,0,2,6110.61087078301,6110.61087078301,NA
"12177",321522227,"2018-08-01",TRUE,0,0,0,13,271946.351799682,695927.99821482,NA
"12178",321522227,"2018-09-01",TRUE,0,0,0,13,25451.6836164046,88386.9977383816,NA
"12179",321522227,"2018-10-01",TRUE,0,0,0,10,10858.0953218987,25576.867652978,NA
"12180",321522227,"2018-11-01",TRUE,0,0,0,3,13286.9693021714,19811.8809037641,NA
"12181",321522227,"2018-12-01",TRUE,0,0,0,3,6920.35411893252,9590.54721351251,NA
"12182",321522227,"2019-01-01",TRUE,0,0,0,4,6415.51340746673,9564.90702949054,NA
"12183",321522227,"2019-02-01",TRUE,0,0,0,2,13474.7756767149,13474.7756767149,NA
"12184",321522227,"2019-03-01",TRUE,0,0,0,5,6036.41064772867,10521.0749429653,NA
"12185",321522227,"2019-04-01",TRUE,0,0,0,9,8413.85791113406,17929.2491023341,NA
"12186",321675906,"2019-06-01",TRUE,0,0,0,7,146624.979117809,326730.478397069,"Maryland"
"12187",321675906,"2019-07-01",TRUE,0,0,0,21,58782.2925379468,131905.566297403,"Maryland"
"12188",321675906,"2019-08-01",TRUE,0,0,0,5,14089.3045023753,35223.2612559382,"Maryland"
"12189",321675906,"2019-09-01",TRUE,0,0,0,20,25847.5925696082,71579.9569210714,"Maryland"
"12190",321675906,"2019-10-01",TRUE,0,0,0,18,105242.422258871,200887.771562222,"Maryland"
"12191",321675906,"2019-11-01",TRUE,0,0,0,16,30490.9579124956,58127.9867817306,"Maryland"
"12192",321675906,"2019-12-01",TRUE,0,0,0,15,23264.6568248059,56186.1500799659,"Maryland"
"12193",321675906,"2020-01-01",TRUE,0,0,0,7,906.346640067967,1875.83052777252,"Maryland"
"12194",321675906,"2020-02-01",TRUE,0,0,0,16,59258.1490209899,198201.148217246,"Maryland"
"12195",321675906,"2020-03-01",TRUE,0,0,0,19,19758.6002338903,56275.6396721278,"Maryland"
"12196",321675906,"2020-04-01",FALSE,0,0,0,1,4649793.9048691,6950459.47767324,"Maryland"
"12197",321675906,"2020-04-01",TRUE,0,0,0,2,4649793.9048691,6950459.47767324,"Maryland"
"12198",321675906,"2020-05-01",FALSE,0,0,0,3,1443.5366177185,2165.30492657775,"Maryland"
"12199",321675906,"2020-06-01",FALSE,0,0,0,2,14655.7690110271,14655.7690110271,"Maryland"
"12200",321675906,"2020-07-01",FALSE,0,0,0,2,64103.6169096279,64103.6169096279,"Maryland"
"12201",321992630,"2017-12-01",TRUE,0,0,0,7,13397.0166161846,27669.9057060339,"Texas"
"12202",321992630,"2018-01-01",TRUE,0,0,0,5,36496.1386738525,74659.548034419,"Texas"
"12203",321992630,"2018-03-01",TRUE,0,0,0,4,14477.5943035802,22508.6434430066,"Texas"
"12204",321992630,"2018-05-01",TRUE,0,0,0,3,17198.5922115558,22064.1264825871,"Texas"
"12205",321992630,"2018-07-01",TRUE,0,0,0,2,9131.52599330573,9131.52599330573,"Texas"
"12206",321992630,"2018-09-01",TRUE,0,0,0,4,18275.0692293169,23890.511696591,"Texas"
"12207",321992630,"2018-10-01",TRUE,0,0,0,4,11795.1182674904,17645.8298875217,"Texas"
"12208",321992630,"2018-11-01",TRUE,0,0,0,5,2708.62102232093,6771.55255580232,"Texas"
"12209",321992630,"2018-12-01",TRUE,0,0,0,4,0,0,"Texas"
"12210",321992630,"2019-01-01",TRUE,0,0,0,4,9406.76274796638,14110.1441219496,"Texas"
