"","month","iso_code","date","location","total_cases","total_deaths","total_cases_per_million","total_deaths_per_million","total_tests","total_tests_per_thousand","total_vaccinations","total_boosters","total_vaccinations_per_hundred","total_boosters_per_hundred","population","population_density","continent"
"2272","2020-07","MDV","2020-07-31","Maldives",3793,16,6977.3,29.432,78900,145.138,0,0,0,0,543620,1454.433,"Asia"
"2273","2020-08","MDV","2020-08-31","Maldives",7804,28,14355.616,51.507,112927,207.732,0,0,0,0,543620,1454.433,"Asia"
"2274","2020-09","MDV","2020-09-30","Maldives",10291,34,18930.503,62.544,153822,282.959,0,0,0,0,543620,1454.433,"Asia"
"2275","2020-10","MDV","2020-10-31","Maldives",11659,38,21446.967,69.902,199035,366.129,0,0,0,0,543620,1454.433,"Asia"
"2276","2020-11","MDV","2020-11-30","Maldives",13011,46,23933.998,84.618,244469,449.706,0,0,0,0,543620,1454.433,"Asia"
"2277","2020-12","MDV","2020-12-31","Maldives",13757,48,25306.28,88.297,314600,578.713,0,0,0,0,543620,1454.433,"Asia"
"2278","2021-01","MDV","2021-01-31","Maldives",15841,52,29139.84,95.655,404152,743.446,0,0,0,0,543620,1454.433,"Asia"
"2279","2021-02","MDV","2021-02-28","Maldives",19793,62,36409.624,114.05,517988,952.849,111415,0,20.5,0,543620,1454.433,"Asia"
"2280","2021-03","MDV","2021-03-31","Maldives",24079,67,44293.808,123.248,643437,1183.615,237716,0,43.73,0,543620,1454.433,"Asia"
"2281","2021-04","MDV","2021-04-30","Maldives",29835,73,54882.087,134.285,737343,1356.357,NA,0,NA,0,543620,1454.433,"Asia"
"2282","2021-05","MDV","2021-05-31","Maldives",64396,160,118457.746,294.323,883264,1624.782,477916,0,87.91,0,543620,1454.433,"Asia"
"2283","2021-06","MDV","2021-06-30","Maldives",73798,210,135752.916,386.299,1025667,1886.735,507741,0,93.4,0,543620,1454.433,"Asia"
"2284","2021-07","MDV","2021-07-31","Maldives",77432,221,142437.732,406.534,1203530,2213.918,590954,0,108.71,0,543620,1454.433,"Asia"
"2285","2021-08","MDV","2021-08-31","Maldives",81112,226,149207.167,415.732,1375335,2529.957,686956,0,126.37,0,543620,1454.433,"Asia"
"2286","2021-09","MDV","2021-09-30","Maldives",84809,231,156007.873,424.929,1519923,2795.929,731796,0,134.62,0,543620,1454.433,"Asia"
"2287","2020-01","MEX","2020-01-31","Mexico",0,0,0,0,5386,0.041,0,0,0,0,130262220,66.444,"North America"
"2288","2020-02","MEX","2020-02-29","Mexico",4,0,0.031,0,10488,0.081,0,0,0,0,130262220,66.444,"North America"
"2289","2020-03","MEX","2020-03-31","Mexico",1215,29,9.327,0.223,30142,0.231,0,0,0,0,130262220,66.444,"North America"
"2290","2020-04","MEX","2020-04-30","Mexico",19224,1859,147.579,14.271,109662,0.842,0,0,0,0,130262220,66.444,"North America"
"2291","2020-05","MEX","2020-05-31","Mexico",90664,9930,696.011,76.231,305131,2.342,0,0,0,0,130262220,66.444,"North America"
"2292","2020-06","MEX","2020-06-30","Mexico",226089,27769,1735.645,213.178,615076,4.722,0,0,0,0,130262220,66.444,"North America"
"2293","2020-07","MEX","2020-07-31","Mexico",424637,46688,3259.863,358.416,1022733,7.851,0,0,0,0,130262220,66.444,"North America"
"2294","2020-08","MEX","2020-08-31","Mexico",599560,64414,4602.716,494.495,1392698,10.691,0,0,0,0,130262220,66.444,"North America"
"2295","2020-09","MEX","2020-09-30","Mexico",743216,77646,5705.538,596.075,1753848,13.464,0,0,0,0,130262220,66.444,"North America"
"2296","2020-10","MEX","2020-10-31","Mexico",924962,91753,7100.77,704.372,2167903,16.643,0,0,0,0,130262220,66.444,"North America"
"2297","2020-11","MEX","2020-11-30","Mexico",1113543,105940,8548.472,813.283,2631711,20.203,0,0,0,0,130262220,66.444,"North America"
"2298","2020-12","MEX","2020-12-31","Mexico",1426094,125807,10947.871,965.798,3460437,26.565,0,0,0,0,130262220,66.444,"North America"
"2299","2021-01","MEX","2021-01-31","Mexico",1864260,158536,14311.594,1217.053,4534200,34.808,673327,0,0.52,0,130262220,66.444,"North America"
"2300","2021-02","MEX","2021-02-28","Mexico",2086938,185715,16021.054,1425.701,5221181,40.082,2455095,0,1.88,0,130262220,66.444,"North America"
"2301","2021-03","MEX","2021-03-31","Mexico",2238887,203210,17187.539,1560.007,5831110,44.764,7851053,0,6.03,0,130262220,66.444,"North America"
"2302","2021-04","MEX","2021-04-30","Mexico",2344755,216907,18000.269,1665.157,6331184,48.603,18080005,0,13.88,0,130262220,66.444,"North America"
"2303","2021-05","MEX","2021-05-31","Mexico",2413742,223568,18529.87,1716.292,6721840,51.602,30477703,0,23.4,0,130262220,66.444,"North America"
"2304","2021-06","MEX","2021-06-30","Mexico",2519269,233047,19339.982,1789.061,7173728,55.071,45898210,0,35.24,0,130262220,66.444,"North America"
"2305","2021-07","MEX","2021-07-31","Mexico",2848252,240906,21865.526,1849.393,8229374,63.175,66712486,0,51.21,0,130262220,66.444,"North America"
"2306","2021-08","MEX","2021-08-31","Mexico",3352410,259326,25735.858,1990.8,9557588,73.372,84946443,0,65.21,0,130262220,66.444,"North America"
"2307","2021-09","MEX","2021-09-30","Mexico",3664223,277507,28129.591,2130.372,10342188,79.395,101190484,0,77.68,0,130262220,66.444,"North America"
"2308","2020-10","MHL","2020-10-31","Marshall Islands",2,0,33.547,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2309","2020-11","MHL","2020-11-30","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2310","2020-12","MHL","2020-12-31","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2311","2021-01","MHL","2021-01-31","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2312","2021-02","MHL","2021-02-28","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2313","2021-03","MHL","2021-03-31","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2314","2021-04","MHL","2021-04-30","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2315","2021-05","MHL","2021-05-31","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2316","2021-06","MHL","2021-06-30","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2317","2021-07","MHL","2021-07-31","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2318","2021-08","MHL","2021-08-31","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2319","2021-09","MHL","2021-09-30","Marshall Islands",4,0,67.094,0,0,0,0,0,0,0,59618,295.15,"Oceania"
"2320","2020-02","MKD","2020-02-29","North Macedonia",1,0,0.48,0,0,0,0,0,0,0,2082661,82.6,"Europe"
"2321","2020-03","MKD","2020-03-31","North Macedonia",329,9,157.971,4.321,3518,1.689,0,0,0,0,2082661,82.6,"Europe"
"2322","2020-04","MKD","2020-04-30","North Macedonia",1465,77,703.427,36.972,16436,7.892,0,0,0,0,2082661,82.6,"Europe"
"2323","2020-05","MKD","2020-05-31","North Macedonia",2226,133,1068.825,63.861,29575,14.201,0,0,0,0,2082661,82.6,"Europe"
"2324","2020-06","MKD","2020-06-30","North Macedonia",6334,302,3041.301,145.007,60713,29.152,0,0,0,0,2082661,82.6,"Europe"
"2325","2020-07","MKD","2020-07-31","North Macedonia",10754,486,5163.586,233.355,102255,49.098,0,0,0,0,2082661,82.6,"Europe"
"2326","2020-08","MKD","2020-08-31","North Macedonia",14341,603,6885.902,289.533,148089,71.106,0,0,0,0,2082661,82.6,"Europe"
"2327","2020-09","MKD","2020-09-30","North Macedonia",17977,739,8631.746,354.835,188282,90.405,0,0,0,0,2082661,82.6,"Europe"
"2328","2020-10","MKD","2020-10-31","North Macedonia",31572,994,15159.452,477.274,251848,120.926,0,0,0,0,2082661,82.6,"Europe"
"2329","2020-11","MKD","2020-11-30","North Macedonia",61878,1763,29711.028,846.513,335098,160.899,0,0,0,0,2082661,82.6,"Europe"
"2330","2020-12","MKD","2020-12-31","North Macedonia",83329,2503,40010.832,1201.828,402103,193.072,0,0,0,0,2082661,82.6,"Europe"
"2331","2021-01","MKD","2021-01-31","North Macedonia",92693,2855,44507.003,1370.842,456678,219.276,0,0,0,0,2082661,82.6,"Europe"
"2332","2021-02","MKD","2021-02-28","North Macedonia",102787,3137,49353.687,1506.246,523385,251.306,0,0,0,0,2082661,82.6,"Europe"
"2333","2021-03","MKD","2021-03-31","North Macedonia",130022,3781,62430.708,1815.466,628622,301.836,7735,0,0.37,0,2082661,82.6,"Europe"
"2334","2021-04","MKD","2021-04-30","North Macedonia",152367,4855,73159.77,2331.152,723111,347.205,61603,0,2.96,0,2082661,82.6,"Europe"
"2335","2021-05","MKD","2021-05-31","North Macedonia",155272,5413,74554.62,2599.079,NA,NA,315781,0,15.16,0,2082661,82.6,"Europe"
"2336","2021-06","MKD","2021-06-30","North Macedonia",155684,5484,74752.444,2633.17,NA,NA,542699,0,26.06,0,2082661,82.6,"Europe"
"2337","2021-07","MKD","2021-07-31","North Macedonia",156380,5493,75086.632,2637.491,NA,NA,904583,0,43.43,0,2082661,82.6,"Europe"
"2338","2021-08","MKD","2021-08-31","North Macedonia",176494,5938,84744.469,2851.16,NA,NA,1253612,0,60.19,0,2082661,82.6,"Europe"
"2339","2021-09","MKD","2021-09-30","North Macedonia",191408,6668,91905.5,3201.673,NA,NA,1513785,181,72.69,0.01,2082661,82.6,"Europe"
"2340","2020-03","MLI","2020-03-31","Mali",28,2,1.343,0.096,0,0,0,0,0,0,20855724,15.196,"Africa"
"2341","2020-04","MLI","2020-04-30","Mali",490,26,23.495,1.247,0,0,0,0,0,0,20855724,15.196,"Africa"
"2342","2020-05","MLI","2020-05-31","Mali",1265,77,60.655,3.692,0,0,0,0,0,0,20855724,15.196,"Africa"
"2343","2020-06","MLI","2020-06-30","Mali",2181,116,104.576,5.562,0,0,0,0,0,0,20855724,15.196,"Africa"
"2344","2020-07","MLI","2020-07-31","Mali",2535,124,121.549,5.946,0,0,0,0,0,0,20855724,15.196,"Africa"
"2345","2020-08","MLI","2020-08-31","Mali",2776,126,133.105,6.042,0,0,0,0,0,0,20855724,15.196,"Africa"
"2346","2020-09","MLI","2020-09-30","Mali",3118,131,149.503,6.281,0,0,0,0,0,0,20855724,15.196,"Africa"
"2347","2020-10","MLI","2020-10-31","Mali",3554,136,170.409,6.521,0,0,0,0,0,0,20855724,15.196,"Africa"
"2348","2020-11","MLI","2020-11-30","Mali",4710,156,225.837,7.48,0,0,0,0,0,0,20855724,15.196,"Africa"
"2349","2020-12","MLI","2020-12-31","Mali",7090,269,339.955,12.898,0,0,0,0,0,0,20855724,15.196,"Africa"
"2350","2021-01","MLI","2021-01-31","Mali",8091,330,387.951,15.823,0,0,0,0,0,0,20855724,15.196,"Africa"
"2351","2021-02","MLI","2021-02-28","Mali",8376,353,401.616,16.926,0,0,0,0,0,0,20855724,15.196,"Africa"
"2352","2021-03","MLI","2021-03-31","Mali",10042,385,481.499,18.46,0,0,0,0,0,0,20855724,15.196,"Africa"
"2353","2021-04","MLI","2021-04-30","Mali",13858,484,664.47,23.207,0,0,0,0,0,0,20855724,15.196,"Africa"
"2354","2021-05","MLI","2021-05-31","Mali",14267,517,684.081,24.789,0,0,127042,0,0.61,0,20855724,15.196,"Africa"
"2355","2021-06","MLI","2021-06-30","Mali",14426,525,691.705,25.173,0,0,NA,0,NA,0,20855724,15.196,"Africa"
"2356","2021-07","MLI","2021-07-31","Mali",14584,532,699.28,25.509,0,0,NA,0,NA,0,20855724,15.196,"Africa"
"2357","2021-08","MLI","2021-08-31","Mali",14889,539,713.905,25.844,0,0,NA,0,NA,0,20855724,15.196,"Africa"
"2358","2021-09","MLI","2021-09-30","Mali",15219,548,729.728,26.276,0,0,NA,0,NA,0,20855724,15.196,"Africa"
"2359","2020-03","MLT","2020-03-31","Malta",169,0,327.456,0,0,0,0,0,0,0,516100,1454.037,"Europe"
"2360","2020-04","MLT","2020-04-30","Malta",465,4,900.988,7.75,0,0,0,0,0,0,516100,1454.037,"Europe"
"2361","2020-05","MLT","2020-05-31","Malta",618,9,1197.442,17.438,0,0,0,0,0,0,516100,1454.037,"Europe"
"2362","2020-06","MLT","2020-06-30","Malta",670,9,1298.198,17.438,0,0,0,0,0,0,516100,1454.037,"Europe"
"2363","2020-07","MLT","2020-07-31","Malta",824,9,1596.59,17.438,126999,246.074,0,0,0,0,516100,1454.037,"Europe"
"2364","2020-08","MLT","2020-08-31","Malta",1883,12,3648.518,23.251,190593,369.295,0,0,0,0,516100,1454.037,"Europe"
"2365","2020-09","MLT","2020-09-30","Malta",3058,35,5925.208,67.816,253983,492.12,0,0,0,0,516100,1454.037,"Europe"
"2366","2020-10","MLT","2020-10-31","Malta",6042,62,11707.034,120.132,336319,651.655,0,0,0,0,516100,1454.037,"Europe"
"2367","2020-11","MLT","2020-11-30","Malta",9873,137,19130.014,265.452,428014,829.324,0,0,0,0,516100,1454.037,"Europe"
"2368","2020-12","MLT","2020-12-31","Malta",12774,219,24751.017,424.336,514757,997.398,0,0,0,0,516100,1454.037,"Europe"
"2369","2021-01","MLT","2021-01-31","Malta",17903,267,34689.014,517.342,612580,1186.941,27759,0,5.38,0,516100,1454.037,"Europe"
"2370","2021-02","MLT","2021-02-28","Malta",22482,315,43561.325,610.347,698239,1352.914,79624,0,15.43,0,516100,1454.037,"Europe"
"2371","2021-03","MLT","2021-03-31","Malta",29033,392,56254.602,759.543,809340,1568.184,197383,0,38.25,0,516100,1454.037,"Europe"
"2372","2021-04","MLT","2021-04-30","Malta",30292,413,58694.052,800.233,867282,1680.453,335848,0,65.07,0,516100,1454.037,"Europe"
"2373","2021-05","MLT","2021-05-31","Malta",30535,419,59164.891,811.858,926764,1795.706,519994,0,100.75,0,516100,1454.037,"Europe"
"2374","2021-06","MLT","2021-06-30","Malta",30623,420,59335.4,813.796,985629,1909.764,670759,0,129.97,0,516100,1454.037,"Europe"
"2375","2021-07","MLT","2021-07-31","Malta",34295,423,66450.3,819.609,1090666,2113.284,759818,0,147.22,0,516100,1454.037,"Europe"
"2376","2021-08","MLT","2021-08-31","Malta",36171,441,70085.255,854.486,1190315,2306.365,797017,0,154.43,0,516100,1454.037,"Europe"
"2377","2021-09","MLT","2021-09-30","Malta",37149,457,71980.236,885.487,1285965,2491.697,NA,0,NA,0,516100,1454.037,"Europe"
"2378","2020-03","MMR","2020-03-31","Myanmar",15,1,0.274,0.018,0,0,0,0,0,0,54806014,81.721,"Asia"
"2379","2020-04","MMR","2020-04-30","Myanmar",151,6,2.755,0.109,7890,0.144,0,0,0,0,54806014,81.721,"Asia"
"2380","2020-05","MMR","2020-05-31","Myanmar",224,6,4.087,0.109,25640,0.468,0,0,0,0,54806014,81.721,"Asia"
"2381","2020-06","MMR","2020-06-30","Myanmar",299,6,5.456,0.109,76315,1.392,0,0,0,0,54806014,81.721,"Asia"
"2382","2020-07","MMR","2020-07-31","Myanmar",353,6,6.441,0.109,116520,2.126,0,0,0,0,54806014,81.721,"Asia"
"2383","2020-08","MMR","2020-08-31","Myanmar",882,6,16.093,0.109,160256,2.924,0,0,0,0,54806014,81.721,"Asia"
"2384","2020-09","MMR","2020-09-30","Myanmar",13373,310,244.006,5.656,263863,4.814,0,0,0,0,54806014,81.721,"Asia"
"2385","2020-10","MMR","2020-10-31","Myanmar",52706,1237,961.683,22.571,621383,11.338,0,0,0,0,54806014,81.721,"Asia"
"2386","2020-11","MMR","2020-11-30","Myanmar",90713,1941,1655.165,35.416,1147841,20.944,0,0,0,0,54806014,81.721,"Asia"
"2387","2020-12","MMR","2020-12-31","Myanmar",124630,2682,2274.021,48.936,1818260,33.176,0,0,0,0,54806014,81.721,"Asia"
"2388","2021-01","MMR","2021-01-31","Myanmar",140145,3131,2557.11,57.129,2390347,43.615,0,0,0,0,54806014,81.721,"Asia"
"2389","2021-02","MMR","2021-02-28","Myanmar",141896,3199,2589.059,58.37,2490989,45.451,0,0,0,0,54806014,81.721,"Asia"
"2390","2021-03","MMR","2021-03-31","Myanmar",142434,3206,2598.875,58.497,NA,NA,1040000,0,1.9,0,54806014,81.721,"Asia"
"2391","2021-04","MMR","2021-04-30","Myanmar",142817,3209,2605.864,58.552,NA,NA,NA,0,NA,0,54806014,81.721,"Asia"
"2392","2021-05","MMR","2021-05-31","Myanmar",143629,3217,2620.68,58.698,2621413,47.831,NA,0,NA,0,54806014,81.721,"Asia"
"2393","2021-06","MMR","2021-06-30","Myanmar",157277,3334,2869.703,60.833,2734326,49.891,NA,0,NA,0,54806014,81.721,"Asia"
"2394","2021-07","MMR","2021-07-31","Myanmar",299185,9334,5458.981,170.31,NA,NA,NA,0,NA,0,54806014,81.721,"Asia"
"2395","2021-08","MMR","2021-08-31","Myanmar",399282,15389,7285.368,280.79,NA,NA,NA,0,NA,0,54806014,81.721,"Asia"
"2396","2021-09","MMR","2021-09-30","Myanmar",464076,17735,8467.611,323.596,NA,NA,NA,0,NA,0,54806014,81.721,"Asia"
"2397","2020-03","MNE","2020-03-31","Montenegro",109,2,173.553,3.184,0,0,0,0,0,0,628051,46.28,"Europe"
"2398","2020-04","MNE","2020-04-30","Montenegro",322,7,512.697,11.146,0,0,0,0,0,0,628051,46.28,"Europe"
"2399","2020-05","MNE","2020-05-31","Montenegro",324,9,515.882,14.33,0,0,0,0,0,0,628051,46.28,"Europe"
"2400","2020-06","MNE","2020-06-30","Montenegro",548,12,872.541,19.107,0,0,0,0,0,0,628051,46.28,"Europe"
"2401","2020-07","MNE","2020-07-31","Montenegro",3073,48,4892.915,76.427,0,0,0,0,0,0,628051,46.28,"Europe"
"2402","2020-08","MNE","2020-08-31","Montenegro",4835,100,7698.419,159.223,0,0,0,0,0,0,628051,46.28,"Europe"
"2403","2020-09","MNE","2020-09-30","Montenegro",10772,169,17151.473,269.086,0,0,0,0,0,0,628051,46.28,"Europe"
"2404","2020-10","MNE","2020-10-31","Montenegro",18341,301,29203.042,479.26,0,0,0,0,0,0,628051,46.28,"Europe"
"2405","2020-11","MNE","2020-11-30","Montenegro",35265,499,56149.899,794.521,0,0,0,0,0,0,628051,46.28,"Europe"
"2406","2020-12","MNE","2020-12-31","Montenegro",48247,682,76820.195,1085.899,0,0,0,0,0,0,628051,46.28,"Europe"
"2407","2021-01","MNE","2021-01-31","Montenegro",61659,805,98175.148,1281.743,0,0,0,0,0,0,628051,46.28,"Europe"
"2408","2021-02","MNE","2021-02-28","Montenegro",75834,1003,120744.971,1597.004,0,0,0,0,0,0,628051,46.28,"Europe"
"2409","2021-03","MNE","2021-03-31","Montenegro",91218,1274,145239.797,2028.498,0,0,22391,0,3.57,0,628051,46.28,"Europe"
"2410","2021-04","MNE","2021-04-30","Montenegro",97389,1495,155065.433,2380.38,0,0,61745,0,9.83,0,628051,46.28,"Europe"
"2411","2021-05","MNE","2021-05-31","Montenegro",99623,1584,158622.469,2522.088,0,0,210720,0,33.55,0,628051,46.28,"Europe"
"2412","2021-06","MNE","2021-06-30","Montenegro",100252,1613,159623.98,2568.263,0,0,288860,0,45.99,0,628051,46.28,"Europe"
"2413","2021-07","MNE","2021-07-31","Montenegro",101927,1630,162290.96,2595.331,0,0,329968,0,52.54,0,628051,46.28,"Europe"
"2414","2021-08","MNE","2021-08-31","Montenegro",115385,1724,183719.157,2745,0,0,394420,0,62.8,0,628051,46.28,"Europe"
"2415","2021-09","MNE","2021-09-30","Montenegro",131499,1923,209376.309,3061.853,0,0,455035,0,72.45,0,628051,46.28,"Europe"
"2416","2020-03","MNG","2020-03-31","Mongolia",12,0,3.604,0,0,0,0,0,0,0,3329282,1.98,"Asia"
"2417","2020-04","MNG","2020-04-30","Mongolia",38,0,11.414,0,0,0,0,0,0,0,3329282,1.98,"Asia"
"2418","2020-05","MNG","2020-05-31","Mongolia",179,0,53.765,0,0,0,0,0,0,0,3329282,1.98,"Asia"
"2419","2020-06","MNG","2020-06-30","Mongolia",220,0,66.08,0,0,0,0,0,0,0,3329282,1.98,"Asia"
"2420","2020-07","MNG","2020-07-31","Mongolia",291,0,87.406,0,0,0,0,0,0,0,3329282,1.98,"Asia"
"2421","2020-08","MNG","2020-08-31","Mongolia",304,0,91.311,0,0,0,0,0,0,0,3329282,1.98,"Asia"
"2422","2020-09","MNG","2020-09-30","Mongolia",313,0,94.014,0,0,0,0,0,0,0,3329282,1.98,"Asia"
"2423","2020-10","MNG","2020-10-31","Mongolia",346,0,103.926,0,0,0,0,0,0,0,3329282,1.98,"Asia"
"2424","2020-11","MNG","2020-11-30","Mongolia",801,0,240.592,0,175928,52.843,0,0,0,0,3329282,1.98,"Asia"
"2425","2020-12","MNG","2020-12-31","Mongolia",1220,1,366.445,0.3,600984,180.515,0,0,0,0,3329282,1.98,"Asia"
"2426","2021-01","MNG","2021-01-31","Mongolia",1814,2,544.862,0.601,1036174,311.23,0,0,0,0,3329282,1.98,"Asia"
"2427","2021-02","MNG","2021-02-28","Mongolia",2952,2,886.678,0.601,1784899,536.121,0,0,0,0,3329282,1.98,"Asia"
"2428","2021-03","MNG","2021-03-31","Mongolia",8841,8,2655.528,2.403,2242877,673.682,300366,0,9.02,0,3329282,1.98,"Asia"
"2429","2021-04","MNG","2021-04-30","Mongolia",37285,115,11199.111,34.542,2697804,810.326,1208619,0,36.3,0,3329282,1.98,"Asia"
"2430","2021-05","MNG","2021-05-31","Mongolia",58439,276,17553.034,82.901,2939533,882.933,3165008,0,95.07,0,3329282,1.98,"Asia"
"2431","2021-06","MNG","2021-06-30","Mongolia",115478,563,34685.557,169.106,3257155,978.336,3767598,0,113.17,0,3329282,1.98,"Asia"
"2432","2021-07","MNG","2021-07-31","Mongolia",164155,815,49306.427,244.798,NA,NA,NA,0,NA,0,3329282,1.98,"Asia"
"2433","2021-08","MNG","2021-08-31","Mongolia",213820,937,64224.058,281.442,3715089,1115.883,4333638,0,130.17,0,3329282,1.98,"Asia"
"2434","2021-09","MNG","2021-09-30","Mongolia",304084,1277,91336.21,383.566,4001638,1201.952,4381268,0,131.6,0,3329282,1.98,"Asia"
"2435","2020-03","MOZ","2020-03-31","Mozambique",8,0,0.249,0,269,0.008,0,0,0,0,32163045,37.728,"Africa"
"2436","2020-04","MOZ","2020-04-30","Mozambique",76,0,2.363,0,2076,0.065,0,0,0,0,32163045,37.728,"Africa"
"2437","2020-05","MOZ","2020-05-31","Mozambique",254,2,7.897,0.062,10878,0.338,0,0,0,0,32163045,37.728,"Africa"
"2438","2020-06","MOZ","2020-06-30","Mozambique",889,6,27.64,0.187,29577,0.92,0,0,0,0,32163045,37.728,"Africa"
"2439","2020-07","MOZ","2020-07-31","Mozambique",1864,11,57.955,0.342,57730,1.795,0,0,0,0,32163045,37.728,"Africa"
"2440","2020-08","MOZ","2020-08-31","Mozambique",3916,23,121.755,0.715,96387,2.997,0,0,0,0,32163045,37.728,"Africa"
"2441","2020-09","MOZ","2020-09-30","Mozambique",8728,61,271.367,1.897,138386,4.303,0,0,0,0,32163045,37.728,"Africa"
"2442","2020-10","MOZ","2020-10-31","Mozambique",12869,92,400.118,2.86,188511,5.861,0,0,0,0,32163045,37.728,"Africa"
"2443","2020-11","MOZ","2020-11-30","Mozambique",15701,131,488.169,4.073,231131,7.186,0,0,0,0,32163045,37.728,"Africa"
"2444","2020-12","MOZ","2020-12-31","Mozambique",18642,166,579.609,5.161,271947,8.455,0,0,0,0,32163045,37.728,"Africa"
"2445","2021-01","MOZ","2021-01-31","Mozambique",38654,367,1201.814,11.411,344825,10.721,0,0,0,0,32163045,37.728,"Africa"
"2446","2021-02","MOZ","2021-02-28","Mozambique",59350,641,1845.285,19.93,423338,13.162,0,0,0,0,32163045,37.728,"Africa"
"2447","2021-03","MOZ","2021-03-31","Mozambique",67579,775,2101.138,24.096,480898,14.952,0,0,0,0,32163045,37.728,"Africa"
"2448","2021-04","MOZ","2021-04-30","Mozambique",69917,814,2173.83,25.309,518615,16.125,0,0,0,0,32163045,37.728,"Africa"
"2449","2021-05","MOZ","2021-05-31","Mozambique",70795,836,2201.129,25.993,553718,17.216,394312,0,1.23,0,32163045,37.728,"Africa"
"2450","2021-06","MOZ","2021-06-30","Mozambique",76404,878,2375.521,27.298,597833,18.588,NA,0,NA,0,32163045,37.728,"Africa"
"2451","2021-07","MOZ","2021-07-31","Mozambique",122028,1434,3794.044,44.585,738694,22.967,NA,0,NA,0,32163045,37.728,"Africa"
"2452","2021-08","MOZ","2021-08-31","Mozambique",146316,1864,4549.196,57.955,850627,26.447,NA,0,NA,0,32163045,37.728,"Africa"
"2453","2021-09","MOZ","2021-09-30","Mozambique",150723,1917,4686.217,59.603,NA,NA,NA,0,NA,0,32163045,37.728,"Africa"
"2454","2020-03","MRT","2020-03-31","Mauritania",6,1,1.257,0.209,0,0,0,0,0,0,4775110,4.289,"Africa"
"2455","2020-04","MRT","2020-04-30","Mauritania",8,1,1.675,0.209,1693,0.355,0,0,0,0,4775110,4.289,"Africa"
