"","sic","year","emp","vship","matcost","vadd","energy","cap"
"576",3432,93,18.6000003814697,3002.69995117188,1398.80004882812,1650.30004882812,30,731.900024414062
"577",3433,58,33.4000015258789,681.700012207031,351.399993896484,323.200012207031,5.09999990463257,948.700012207031
"578",3433,93,18.7999992370605,2416.89990234375,1070.40002441406,1324.59997558594,27.7999992370605,931.200012207031
"579",3441,58,91.3000030517578,1901.09997558594,1017.70001220703,821.599975585938,13,1487.69995117188
"580",3441,93,70.6999969482422,9244.7001953125,5247.5,3926.10009765625,109.699996948242,3622
"581",3442,58,57.9000015258789,1037.40002441406,570.799987792969,469.100006103516,7.69999980926514,711.599975585938
"582",3442,93,66.3000030517578,7284.7001953125,4015.39990234375,3261.10009765625,71.9000015258789,2089.89990234375
"583",3443,58,90.5999984741211,1670,878.400024414062,755,17.7999992370605,1753.80004882812
"584",3443,93,76.1999969482422,8940.900390625,4269.39990234375,4645.7998046875,128.399993896484,4206.39990234375
"585",3444,58,58.7999992370605,1077.80004882812,567.599975585938,516.099975585938,7.59999990463257,870.599975585938
"586",3444,93,106.400001525879,11949.7001953125,5990.2001953125,5983.60009765625,136.600006103516,3367.30004882812
"587",3446,58,21,322.399993896484,145.100006103516,180.899993896484,2.40000009536743,251.199996948242
"588",3446,93,23,2337.69995117188,1103.19995117188,1252.90002441406,29.7999992370605,721.599975585938
"589",3448,58,9.19999980926514,257.100006103516,160.600006103516,95.1999969482422,2.5,159.100006103516
"590",3448,93,23.2000007629395,3313.89990234375,1912.5,1403.40002441406,28.3999996185303,815.799987792969
"591",3449,58,12,337.600006103516,210.800003051758,124.900001525879,3.20000004768372,201.800003051758
"592",3449,93,20.2999992370605,3514.89990234375,2297.69995117188,1251.19995117188,39.2000007629395,906.200012207031
"593",3451,58,31.7999992370605,425.100006103516,175.100006103516,250,4.69999980926514,505.899993896484
"594",3451,93,47.0999984741211,4169.60009765625,1524.19995117188,2655.80004882812,68.0999984741211,1846.30004882812
"595",3452,58,53.2999992370605,880.299987792969,370.600006103516,504.700012207031,11.5,1978
"596",3452,93,43.7000007629395,5373.2001953125,2351.30004882812,3008.19995117188,103.400001525879,3326.19995117188
"597",3462,58,37.7000007629395,687.299987792969,359.700012207031,315.899993896484,26,1850.69995117188
"598",3462,93,23.2999992370605,3336,1720.19995117188,1622.09997558594,158.800003051758,3043.60009765625
"599",3463,58,4.59999990463257,98.6999969482422,58.0999984741211,36.7999992370605,4,295.600006103516
"600",3463,93,7.90000009536743,1329.5,704.5,616.599975585938,44.4000015258789,901.700012207031
"601",3465,58,78.0999984741211,1321.5,1108.40002441406,655.400024414062,15.3999996185303,1707.90002441406
"602",3465,93,108.699996948242,17780.80078125,9689.400390625,8126.7998046875,276.700012207031,12157.7001953125
"603",3466,58,4.90000009536743,82.6999969482422,69.4000015258789,41,1,93.1999969482422
"604",3466,93,4.5,859.700012207031,467.100006103516,382.399993896484,17.2000007629395,451.799987792969
"605",3469,58,42.9000015258789,724.799987792969,607.900024414062,359.5,8.39999961853027,940.099975585938
"606",3469,93,94.1999969482422,10466.599609375,4879.10009765625,5616.60009765625,170.300003051758,4937.7998046875
"607",3471,58,36.5,359.100006103516,106.099998474121,253.800003051758,13.1000003814697,1003.5
"608",3471,93,67.3000030517578,5432.60009765625,1907.5,3539,235.100006103516,2787
"609",3479,58,15.6999998092651,196.399993896484,88.8000030517578,108.400001525879,4.59999990463257,292.700012207031
"610",3479,93,45.7000007629395,5649,2947.39990234375,2713.80004882812,191.800003051758,1876.69995117188
"611",3482,58,9,167.399993896484,75.6999969482422,82.6999969482422,2.59999990463257,309.200012207031
"612",3482,93,7.69999980926514,1021.79998779297,367.399993896484,640,15,479.100006103516
"613",3483,58,11.3000001907349,138.399993896484,52.4000015258789,87,0.899999976158142,428.299987792969
"614",3483,93,18.8999996185303,2601.80004882812,776,1686.80004882812,36.9000015258789,996.5
"615",3484,58,8,79.0999984741211,20.3999996185303,51,1.70000004768372,157.5
"616",3484,93,11.6000003814697,1396.19995117188,401.899993896484,973.5,19.5,531.5
"617",3489,58,15.5,199.699996948242,39.2999992370605,158.5,1.60000002384186,812.599975585938
"618",3489,93,19.2999992370605,1272,356.5,873.799987792969,34.9000015258789,647.700012207031
"619",3491,58,35.7999992370605,617,243.199996948242,365.5,6.90000009536743,993
"620",3491,93,51.7000007629395,7060.5,2820.89990234375,4189.2001953125,88.0999984741211,3080.30004882812
"621",3492,58,21.5,327.899993896484,134.699996948242,188.300003051758,3.79999995231628,511.299987792969
"622",3492,93,27.5,3460.80004882812,1550.09997558594,1941.19995117188,37.7999992370605,1627.90002441406
"623",3493,58,6.80000019073486,120.5,65.5999984741211,54.0999984741211,2.5,86
"624",3493,93,4.40000009536743,551,264.299987792969,288.5,15.1000003814697,307.5
"625",3494,58,19.5,319.100006103516,135.100006103516,178.800003051758,3.79999995231628,411.700012207031
"626",3494,93,17.2999992370605,2041.5,936.700012207031,1101.59997558594,46.2000007629395,1201.30004882812
"627",3495,58,22.3999996185303,352.700012207031,171.699996948242,177.300003051758,3.5,405.700012207031
"628",3495,93,19.2000007629395,2102.80004882812,932,1178,28.2999992370605,998.400024414062
"629",3496,58,33.0999984741211,522.200012207031,254.300003051758,262.600006103516,5.19999980926514,600.400024414062
"630",3496,93,41.2000007629395,3906.89990234375,1849.59997558594,2057.80004882812,63.7999992370605,1533.90002441406
"631",3497,58,3.5,96.4000015258789,59.2000007629395,38.0999984741211,0.699999988079071,117.400001525879
"632",3497,93,11.5,3152.5,1823.19995117188,1313.19995117188,67.5999984741211,970.900024414062
"633",3498,58,15.1999998092651,330,174.699996948242,155.600006103516,2.79999995231628,229.800003051758
"634",3498,93,25.6000003814697,3002.69995117188,1511.59997558594,1460.90002441406,43.5999984741211,1123.30004882812
"635",3499,58,27.5,443.600006103516,198.100006103516,244.899993896484,4.40000009536743,748.400024414062
"636",3499,93,68.8000030517578,7311.7998046875,3366,3953,131.199996948242,2948.10009765625
"637",3511,58,45.2999992370605,961.799987792969,361.100006103516,568.599975585938,9.19999980926514,714
"638",3511,93,26.7000007629395,6234,2684.19995117188,3808.60009765625,77.4000015258789,2690.10009765625
"639",3519,58,52,1055.80004882812,552.299987792969,520.400024414062,8.5,1777.5
"640",3519,93,49.5,12600.2998046875,7544.89990234375,5090.7001953125,127.900001525879,7238.10009765625
"641",3523,58,90.8000030517578,2022.59997558594,1101.80004882812,907.900024414062,18,2585.89990234375
"642",3523,93,63.5,11189.599609375,5507.39990234375,5741.2001953125,109.800003051758,5268.39990234375
"643",3524,58,18.6000003814697,414.399993896484,225.600006103516,186.100006103516,3.70000004768372,520.099975585938
"644",3524,93,25.7000007629395,5828.2998046875,3598.39990234375,2302.89990234375,35.2999992370605,1337.69995117188
"645",3531,58,97,2138.60009765625,1048.59997558594,1038.40002441406,19.2999992370605,1540.5
"646",3531,93,74.6999969482422,15444,8698.099609375,6851.89990234375,140.899993896484,9871.400390625
"647",3532,58,17.7999992370605,342,167.100006103516,165.800003051758,3,221.5
"648",3532,93,12.6000003814697,1881.09997558594,1026.5,838.200012207031,19.1000003814697,1087.59997558594
"649",3533,58,31.8999996185303,585.299987792969,241.899993896484,336.799987792969,5.19999980926514,624.599975585938
"650",3533,93,24.5,3739.80004882812,1587.5,2089.19995117188,48.0999984741211,4344.7001953125
"651",3534,58,9.60000038146973,192.800003051758,71.0999984741211,126.300003051758,1.10000002384186,101.400001525879
"652",3534,93,7.90000009536743,1017,612.599975585938,400.200012207031,8.30000019073486,434.5
"653",3535,58,20.7999992370605,385.700012207031,187,192.899993896484,2.70000004768372,303.899993896484
"654",3535,93,30.6000003814697,4368.10009765625,2167.89990234375,2141.19995117188,28.5,1286.09997558594
"655",3536,58,8.39999961853027,164.600006103516,77.5,81.8000030517578,1.29999995231628,186.800003051758
"656",3536,93,7.19999980926514,974.799987792969,426.100006103516,548.299987792969,10.6999998092651,440.100006103516
"657",3537,58,14.1999998092651,258.200012207031,133.300003051758,112.800003051758,1.79999995231628,153.300003051758
"658",3537,93,20.2999992370605,3199.69995117188,1983.59997558594,1204.69995117188,24.7999992370605,1181.09997558594
"659",3541,58,52.9000015258789,679.799987792969,217.699996948242,421,8,1216.30004882812
"660",3541,93,25.2999992370605,3518,1801.80004882812,1716.30004882812,38.0999984741211,2276.89990234375
"661",3542,58,22.5,317.700012207031,130.100006103516,176,3.20000004768372,763.400024414062
"662",3542,93,12.6999998092651,1712.69995117188,833.400024414062,872.400024414062,19.6000003814697,1012.29998779297
"663",3543,58,8.89999961853027,98.3000030517578,20.7000007629395,78.0999984741211,1,164.600006103516
"664",3543,93,8.30000019073486,576.5,123.699996948242,459.299987792969,8.69999980926514,320.299987792969
"665",3544,58,83.3000030517578,1060.59997558594,275,780.099975585938,11.1999998092651,2859.30004882812
"666",3544,93,117.5,9950.7998046875,2987.69995117188,7026.7001953125,147.600006103516,5946.89990234375
"667",3545,58,41.5,511.5,143.100006103516,348.600006103516,6.59999990463257,986.5
"668",3545,93,43.2999992370605,4002.89990234375,1202.80004882812,2806.10009765625,68.4000015258789,2407.89990234375
"669",3546,58,15.8999996185303,287.799987792969,115.300003051758,158.899993896484,2.79999995231628,517.099975585938
"670",3546,93,17,3480.10009765625,1721.69995117188,1758.30004882812,23.7999992370605,1190.30004882812
"671",3547,58,7.59999990463257,136.699996948242,54.7999992370605,75.5,1.29999995231628,251.800003051758
"672",3547,93,4.19999980926514,545.299987792969,262.100006103516,284.200012207031,8.89999961853027,306.700012207031
"673",3548,58,12.1999998092651,290.200012207031,151.5,137.199996948242,2.40000009536743,293.899993896484
"674",3548,93,20.2999992370605,3100.69995117188,1445.90002441406,1722.5,36.7000007629395,823.900024414062
"675",3549,58,6,99.5,41.0999984741211,52.9000015258789,1,153.800003051758
"676",3549,93,13.8999996185303,1711.40002441406,739.799987792969,1003.29998779297,12.3999996185303,404.100006103516
"677",3552,58,34.2999992370605,376.299987792969,154.199996948242,214.199996948242,4.80000019073486,580.799987792969
"678",3552,93,16.5,1853.40002441406,845.200012207031,1025.69995117188,23.7000007629395,1005.40002441406
"679",3553,58,11.8999996185303,211.5,87.8000030517578,110.800003051758,1.89999997615814,465.799987792969
"680",3553,93,7.59999990463257,1028.19995117188,507,548.799987792969,10.3999996185303,489.399993896484
"681",3554,58,15.6999998092651,310.200012207031,155.600006103516,123.800003051758,2.59999990463257,324.399993896484
"682",3554,93,18.1000003814697,2528.89990234375,1330.5,1206.30004882812,23.7000007629395,926.900024414062
"683",3555,58,19.8999996185303,293.399993896484,107,177.600006103516,2.29999995231628,568.700012207031
"684",3555,93,18.8999996185303,2727.19995117188,1334.5,1393.90002441406,22.2000007629395,1516
"685",3556,58,19.6000003814697,326.700012207031,138.300003051758,186.899993896484,2.5,285.700012207031
"686",3556,93,18.7999992370605,2630.19995117188,1069.30004882812,1569.5,21,717.599975585938
"687",3559,58,60.9000015258789,894.900024414062,374,507.399993896484,9.60000038146973,1720.59997558594
"688",3559,93,84.3000030517578,12917.2001953125,5878.10009765625,7096.60009765625,115,4183.7998046875
"689",3561,58,29.8999996185303,581.900024414062,289.299987792969,276.200012207031,5.19999980926514,556.5
"690",3561,93,36,5594.2998046875,2558.80004882812,3049.19995117188,58.7000007629395,2104.80004882812
"691",3562,58,46.4000015258789,649.599975585938,231.300003051758,407.700012207031,9.60000038146973,1747.40002441406
"692",3562,93,33.7999992370605,4557.39990234375,1778,2746.60009765625,114.800003051758,4085.10009765625
"693",3563,58,17.5,329.200012207031,158.600006103516,159.600006103516,2.90000009536743,366.299987792969
"694",3563,93,24.5,4493.2001953125,2137.80004882812,2310.80004882812,41.2000007629395,1479.30004882812
"695",3564,58,15.8999996185303,271.600006103516,121.599998474121,145.100006103516,2,292.100006103516
"696",3564,93,25.7000007629395,3251,1505.90002441406,1750,28.8999996185303,926.099975585938
"697",3565,58,15.6000003814697,252.5,92.3000030517578,163,1.89999997615814,446.299987792969
"698",3565,93,24.8999996185303,3418.19995117188,1378.40002441406,2010,27.3999996185303,1117.09997558594
"699",3566,58,17.2999992370605,261.299987792969,95.6999969482422,159.399993896484,3.20000004768372,569.900024414062
"700",3566,93,15.6999998092651,1921.5,696.400024414062,1229.5,29.7000007629395,1424
"701",3567,58,10.3000001907349,204.800003051758,101.800003051758,96.5,1.29999995231628,143.399993896484
"702",3567,93,17.7000007629395,2033,869.099975585938,1190.5,20.6000003814697,485.5
"703",3568,58,23.1000003814697,347.799987792969,127.400001525879,212.100006103516,4.30000019073486,769.099975585938
"704",3568,93,21.2999992370605,2462.30004882812,1016.59997558594,1462.59997558594,43.7999992370605,1489.40002441406
"705",3569,58,20.6000003814697,335.299987792969,145,200.100006103516,3.29999995231628,690.400024414062
"706",3569,93,43.7999992370605,5924.60009765625,2578.19995117188,3359.60009765625,64.5999984741211,2178.69995117188
"707",3571,58,40.0999984741211,634.700012207031,289.600006103516,342.5,3.90000009536743,983.799987792969
"708",3571,93,99.5,39176.80078125,23498.599609375,16218.400390625,134.600006103516,14626.400390625
"709",3572,58,11.3999996185303,119.800003051758,61.2999992370605,60.7999992370605,0.800000011920929,278.799987792969
"710",3572,93,43.7999992370605,10395.2998046875,6110,4294.7998046875,60.7000007629395,4430.89990234375
"711",3575,58,5.5,63.5,27.7000007629395,35.0999984741211,0.400000005960464,103.800003051758
"712",3575,93,7.90000009536743,1435,807.799987792969,615.799987792969,13,865.5
"713",3577,58,20,261.600006103516,133.800003051758,128.600006103516,1.79999995231628,314.399993896484
"714",3577,93,59.2999992370605,13366.599609375,8184.2001953125,5182.60009765625,58.7999992370605,4415
"715",3578,58,19.7999992370605,238.199996948242,67.6999969482422,168.899993896484,2,280.100006103516
"716",3578,93,6.59999990463257,1229.40002441406,458.700012207031,772.599975585938,6.5,968.5
"717",3579,58,36.0999984741211,510.899993896484,160.600006103516,348.100006103516,4.09999990463257,620.099975585938
"718",3579,93,26.2000007629395,3645.39990234375,1728.59997558594,1969.59997558594,31.7999992370605,2614.69995117188
"719",3581,58,7.90000009536743,141.600006103516,76.5999984741211,64.6999969482422,0.899999976158142,177.800003051758
"720",3581,93,7.30000019073486,887.200012207031,504.700012207031,385.399993896484,8.39999961853027,430.299987792969
"721",3582,58,6.19999980926514,112.599998474121,51,61.7999992370605,0.800000011920929,117.300003051758
"722",3582,93,4.5,555.099975585938,285.5,273.5,4,189.899993896484
"723",3585,58,79.5,1679.09997558594,930.299987792969,709.799987792969,14.5,1662.59997558594
"724",3585,93,121.900001525879,21529.69921875,11363.599609375,10124.900390625,179,7784.60009765625
"725",3586,58,6.19999980926514,119,53.7999992370605,64.6999969482422,0.800000011920929,136.600006103516
"726",3586,93,6.40000009536743,1137.59997558594,582.400024414062,585.5,8.69999980926514,367.899993896484
"727",3589,58,11.6999998092651,245.199996948242,122,125.199996948242,1.5,200.899993896484
"728",3589,93,40.5,5743.60009765625,2639.69995117188,3171.5,37.2000007629395,1206.09997558594
"729",3592,58,18.8999996185303,242.399993896484,85.1999969482422,157.100006103516,2.70000004768372,375.899993896484
"730",3592,93,17.3999996185303,2330.39990234375,1011,1335.59997558594,48.5,2126.89990234375
"731",3593,58,7.69999980926514,147.800003051758,56.5999984741211,91.6999969482422,1.79999995231628,245.100006103516
"732",3593,93,18.7999992370605,2042.80004882812,928.400024414062,1123.69995117188,31.5,1378.19995117188
"733",3594,58,12.5,203,87.1999969482422,106.199996948242,1.60000002384186,340.100006103516
"734",3594,93,11.6999998092651,1515.59997558594,591.799987792969,922.099975585938,21.8999996185303,1250.40002441406
"735",3596,58,5.30000019073486,78.3000030517578,27.7999992370605,49.0999984741211,0.800000011920929,32.0999984741211
"736",3596,93,5.5,659.200012207031,296.700012207031,371.600006103516,5.40000009536743,208.600006103516
"737",3599,58,87.5,1071.59997558594,372,698.5,11.8000001907349,1638.19995117188
"738",3599,93,258.799987792969,19997.400390625,7010.10009765625,13090.400390625,311.799987792969,9909.900390625
"739",3612,58,35.2999992370605,652.400024414062,260.399993896484,370.5,6.69999980926514,799.700012207031
"740",3612,93,27.8999996185303,3939.5,2094.39990234375,1848.30004882812,49.0999984741211,1367.30004882812
"741",3613,58,46.2000007629395,870.700012207031,348.700012207031,493.299987792969,4.69999980926514,860.799987792969
"742",3613,93,38.5,5849,2396.10009765625,3443.60009765625,50.7999992370605,1686.09997558594
"743",3621,58,93.5,1392.59997558594,545.5,813.099975585938,13.3999996185303,1506.59997558594
"744",3621,93,69.1999969482422,9181.7998046875,4279.39990234375,4915.39990234375,103.5,3584.89990234375
"745",3624,58,8.89999961853027,154.899993896484,59,102.5,8.5,606.5
"746",3624,93,9.89999961853027,1397.69995117188,612.5,788.700012207031,94.8000030517578,1152.5
"747",3625,58,35.7999992370605,518.5,155.899993896484,353.700012207031,3.79999995231628,554.099975585938
"748",3625,93,63.0999984741211,8726.7001953125,3442.19995117188,5275.5,56.7999992370605,2523.89990234375
"749",3629,58,16.7999992370605,228.899993896484,93.0999984741211,137.5,2.70000004768372,451.5
"750",3629,93,18.2000007629395,2332.89990234375,1175.5,1180.30004882812,20.6000003814697,573.900024414062
"751",3631,58,18.2000007629395,364.899993896484,184.899993896484,181.100006103516,4.19999980926514,359.399993896484
"752",3631,93,18.6000003814697,3010.19995117188,1741.5,1330.69995117188,28.8999996185303,1010.09997558594
"753",3632,58,41.5,1002.29998779297,537.599975585938,433.399993896484,11.3999996185303,876
"754",3632,93,27.1000003814697,4463.10009765625,2883.69995117188,1602.40002441406,37.5999984741211,1559.5
"755",3633,58,25,745.799987792969,430.299987792969,328.299987792969,5.69999980926514,650.5
"756",3633,93,13.8000001907349,3871.30004882812,2170,1761.90002441406,30.7999992370605,1055.19995117188
"757",3634,58,29.2000007629395,559.099975585938,245.100006103516,301,4.09999990463257,885.5
"758",3634,93,21.2000007629395,3105.80004882812,1781.19995117188,1328.19995117188,28.5,1072.69995117188
"759",3635,58,5.30000019073486,142,55.4000015258789,84.1999969482422,0.800000011920929,182.100006103516
"760",3635,93,11.3999996185303,2095.60009765625,990.200012207031,1102.59997558594,15.8999996185303,528.299987792969
"761",3639,58,15.5,389.299987792969,216.199996948242,168.600006103516,3.40000009536743,444.600006103516
"762",3639,93,12.3999996185303,3889.19995117188,2302.10009765625,1619.5,23.3999996185303,808.099975585938
"763",3641,58,22.7000007629395,438.600006103516,146.300003051758,280.799987792969,4.19999980926514,455.100006103516
"764",3641,93,16.7999992370605,2900.60009765625,981.5,1911.30004882812,48.5999984741211,1479.5
"765",3643,58,35.7000007629395,501.299987792969,197.899993896484,300.799987792969,3.40000009536743,509.299987792969
"766",3643,93,41.5,4681,1884.69995117188,2783,54.7000007629395,1622.40002441406
"767",3644,58,19.7000007629395,413.799987792969,193,214.600006103516,4.30000019073486,539.900024414062
"768",3644,93,23.3999996185303,3443.19995117188,1471.59997558594,1921.40002441406,56.4000015258789,1194.90002441406
"769",3645,58,14.3000001907349,249.100006103516,126.599998474121,119.800003051758,2.20000004768372,241.600006103516
"770",3645,93,16.2000007629395,1680.09997558594,779.299987792969,916,22.7999992370605,427.600006103516
"771",3646,58,12.8000001907349,223.699996948242,113.599998474121,107.599998474121,2,218.699996948242
"772",3646,93,20.7000007629395,3105,1616.5,1479.19995117188,26.1000003814697,695.700012207031
"773",3647,58,11,191.399993896484,97.1999969482422,92,1.70000004768372,182.899993896484
"774",3647,93,15.8000001907349,2517.5,1312.40002441406,1213,34.7999992370605,918
"775",3648,58,9.30000019073486,162.399993896484,82.5,78.0999984741211,1.5,142.399993896484
"776",3648,93,15.5,2290.10009765625,1170.30004882812,1118.19995117188,22.1000003814697,502.200012207031
"777",3651,58,66.5,1548,936.299987792969,594,4.80000019073486,862.900024414062
"778",3651,93,31.2000007629395,9159.2998046875,6596.7001953125,2567.39990234375,35.5,3081.80004882812
"779",3652,58,7.40000009536743,148.699996948242,58.7000007629395,93.0999984741211,1.5,261.799987792969
"780",3652,93,16.2000007629395,1966.30004882812,720,1241.5,28.6000003814697,972.299987792969
"781",3661,58,80.5,1207,470.399993896484,714,6.90000009536743,2814.39990234375
"782",3661,93,84.9000015258789,21539.80078125,8002.7998046875,13589.900390625,97.3000030517578,9321.2001953125
"783",3663,58,35.7999992370605,738.900024414062,347.5,388.100006103516,2.79999995231628,422.700012207031
"784",3663,93,122.599998474121,20649.900390625,9186,11929.7998046875,122.199996948242,7138.2998046875
"785",3669,58,6.19999980926514,113.699996948242,57.5,56.4000015258789,0.5,43.5
"786",3669,93,23.7000007629395,3349.69995117188,1412.5,1939.5,18.3999996185303,713.400024414062
"787",3671,58,66.4000015258789,806.200012207031,276.799987792969,523.400024414062,9.10000038146973,1170.69995117188
"788",3671,93,20.2000007629395,3051.5,1912.90002441406,1135.80004882812,69.0999984741211,2828.19995117188
"789",3672,58,16.7999992370605,144.300003051758,53.2000007629395,92.4000015258789,1.5,164
"790",3672,93,73.5999984741211,7377.60009765625,3151.19995117188,4160,148.800003051758,3384.89990234375
"791",3674,58,23.3999996185303,250.300003051758,75.5,186.800003051758,4.09999990463257,488
"792",3674,93,162.5,35151.5,8937.5,26465.19921875,466.200012207031,28319.19921875
"793",3675,58,12,131.699996948242,52.0999984741211,80.1999969482422,1.39999997615814,123.300003051758
"794",3675,93,18.7000007629395,1762.80004882812,788.200012207031,979,44.2999992370605,1196.40002441406
"795",3676,58,10.6000003814697,116.099998474121,46,70.6999969482422,1.29999995231628,100.300003051758
"796",3676,93,10.8000001907349,870.5,277.799987792969,598.700012207031,17.2000007629395,820.299987792969
"797",3677,58,9.19999980926514,100.699996948242,39.9000015258789,61.4000015258789,1.10000002384186,86.6999969482422
"798",3677,93,19.7000007629395,1222.90002441406,476.799987792969,745.200012207031,11.3000001907349,523.5
"799",3678,58,13.8999996185303,152.199996948242,60.2999992370605,92.6999969482422,1.70000004768372,137
"800",3678,93,30.7000007629395,4112.2998046875,1514.5,2600,47.7999992370605,1997.30004882812
"801",3679,58,41.0999984741211,477.299987792969,192.199996948242,288.700012207031,5.30000019073486,365.399993896484
"802",3679,93,195.199996948242,27687.099609375,16051.599609375,11148.900390625,294.200012207031,6648.2001953125
"803",3691,58,14.8999996185303,369,211.800003051758,150.100006103516,6,338.299987792969
"804",3691,93,20.8999996185303,3520.30004882812,1711.09997558594,1805.09997558594,88.1999969482422,1777
"805",3692,58,8.10000038146973,138.199996948242,59.5,75.4000015258789,1,106.400001525879
"806",3692,93,10.1000003814697,2158.19995117188,1159.30004882812,1006.20001220703,19.3999996185303,685.099975585938
"807",3694,58,38.0999984741211,606.5,248.100006103516,353.5,4.5,404.700012207031
"808",3694,93,52.7999992370605,7832.7001953125,3918.5,3957.69995117188,65.4000015258789,2694.10009765625
"809",3695,58,6.59999990463257,86.9000015258789,41.7000007629395,43.7999992370605,0.899999976158142,167.800003051758
"810",3695,93,22.2000007629395,4765.5,2406.10009765625,2388,69.0999984741211,2923.5
"811",3699,58,20.2999992370605,320.700012207031,168.5,152.300003051758,1.70000004768372,122.400001525879
"812",3699,93,40.9000015258789,4963,2198.5,2823.30004882812,42,2039
"813",3711,58,307.200012207031,11718.2001953125,7982.2001953125,3659.19995117188,140.199996948242,23982.5
"814",3711,93,224.199996948242,167825.796875,120458.796875,47272,679.099975585938,39136.69921875
"815",3713,58,13,174.800003051758,81,99.8000030517578,1.5,250.800003051758
"816",3713,93,34.9000015258789,5876,3503.10009765625,2366.39990234375,46.2000007629395,858.900024414062
"817",3714,58,238.800003051758,9111.900390625,6206.7998046875,2845.30004882812,2.40000009536743,18602.30078125
"818",3714,93,417.100006103516,85696.203125,49857.6015625,36164.5,1077.30004882812,36892
"819",3715,58,15.6999998092651,334.700012207031,206.300003051758,131.100006103516,2.09999990463257,635.400024414062
"820",3715,93,27.8999996185303,4172.2001953125,3105.60009765625,1070.5,23.3999996185303,793.299987792969
"821",3716,58,7.09999990463257,136.5,85.1999969482422,46.7999992370605,1.5,93.0999984741211
"822",3716,93,18.2000007629395,3795,2810.19995117188,957.599975585938,13,285
"823",3721,58,377.399993896484,6438.10009765625,3038.89990234375,3399.19995117188,25.6000003814697,5539
"824",3721,93,241.199996948242,55119.80078125,33206.3984375,22903.30078125,295.5,14073.2998046875
"825",3724,58,126.800003051758,2799.89990234375,1370.5,1288.09997558594,21.7000007629395,2607.60009765625
"826",3724,93,102.900001525879,18946.099609375,8873.7998046875,10047.099609375,194.600006103516,8692
"827",3728,58,183.100006103516,2611.39990234375,1008.59997558594,1526.59997558594,16.7000007629395,2556.19995117188
"828",3728,93,139.399993896484,18264.30078125,5691.5,11638.099609375,233.399993896484,9208.2001953125
"829",3731,58,119.099998474121,1625.59997558594,711.900024414062,913.700012207031,16.7999992370605,2756.80004882812
"830",3731,93,111.5,9964,4006.80004882812,5957.2001953125,115.099998474121,4873.39990234375
"831",3732,58,25.2999992370605,329,178.800003051758,157.300003051758,2.59999990463257,1066.59997558594
"832",3732,93,47,4975.2998046875,2919.39990234375,2066.89990234375,42.0999984741211,1384.5
"833",3743,58,39.5999984741211,969.700012207031,535.599975585938,319.700012207031,9.30000019073486,1409.90002441406
"834",3743,93,29,5309.5,3160.30004882812,2190.89990234375,53.7000007629395,1766
"835",3751,58,7.59999990463257,121,68.8000030517578,51.9000015258789,1.10000002384186,622.299987792969
"836",3751,93,14.1000003814697,2565.60009765625,1362,1241,13,437.200012207031
"837",3761,58,154.300003051758,3156.60009765625,1072.80004882812,2082.89990234375,10.6000003814697,2881.19995117188
"838",3761,93,86.5999984741211,15799.599609375,5804.5,10090.2001953125,135.899993896484,7820.10009765625
"839",3764,58,32.2999992370605,712.200012207031,348.600006103516,327.600006103516,5.5,583.900024414062
"840",3764,93,29.2000007629395,6201,1255.59997558594,4282.2001953125,50.9000015258789,2118
"841",3769,58,45.9000015258789,655,253,382.899993896484,4.19999980926514,563.299987792969
"842",3769,93,12.3000001907349,2014.90002441406,778.299987792969,1289.19995117188,19.2000007629395,1112.59997558594
"843",3792,58,6.09999990463257,147.899993896484,104.900001525879,42.7000007629395,0.699999988079071,138.800003051758
"844",3792,93,16.2999992370605,2319,1512.30004882812,806.099975585938,10.8999996185303,480.799987792969
"845",3795,58,7.09999990463257,212.399993896484,143.899993896484,63.7000007629395,1.39999997615814,66.5999984741211
"846",3795,93,9.89999961853027,2043.09997558594,908.200012207031,1147.90002441406,10.6999998092651,575.700012207031
"847",3799,58,3.5,67,39.9000015258789,27.3999996185303,0.699999988079071,83.4000015258789
"848",3799,93,21.8999996185303,3806.89990234375,2422,1407.90002441406,23,557.299987792969
"849",3812,58,128.600006103516,2146.39990234375,895.400024414062,1239.30004882812,8.30000019073486,1063.40002441406
"850",3812,93,225.100006103516,33546.19921875,8844.2001953125,24031.30078125,290,14954.7998046875
"851",3821,58,23.2999992370605,335.100006103516,128,212.199996948242,2.09999990463257,100.900001525879
"852",3821,93,16.8999996185303,2172.69995117188,818.299987792969,1364.30004882812,18.8999996185303,780.299987792969
"853",3822,58,25.5,359.399993896484,103.800003051758,259,2.40000009536743,243
"854",3822,93,24.3999996185303,2812.89990234375,1069.19995117188,1732.90002441406,27.7000007629395,1003.20001220703
"855",3823,58,25.8999996185303,376.899993896484,136.199996948242,237.100006103516,2.29999995231628,370.700012207031
"856",3823,93,50,6356.10009765625,2118.80004882812,4238,53.4000015258789,2013.90002441406
"857",3824,58,7.59999990463257,109.900001525879,39.7000007629395,69.0999984741211,0.699999988079071,116.099998474121
"858",3824,93,15.8000001907349,2823.80004882812,1333.30004882812,1486.30004882812,22.2999992370605,587.900024414062
"859",3825,58,46.2000007629395,663.400024414062,231.699996948242,413.100006103516,3.79999995231628,863.400024414062
"860",3825,93,64.9000015258789,8746.099609375,3102.80004882812,5594.2001953125,70.3000030517578,3895.69995117188
